ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10278511,HY466442,10/18/2015 04:25:00 AM,068XX S EMERALD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0723,007,6,68,08B,1172513,1859595,2015,10/25/2015 03:55:25 PM,41.77016713,-87.64319288,"(41.77016713, -87.64319288)"
10282090,HY470273,10/18/2015 04:23:00 AM,036XX W ARGYLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1712,017,39,14,14,,,2015,10/25/2015 03:55:25 PM,,,
10278904,HY466453,10/18/2015 04:20:00 AM,022XX E 97TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0431,004,7,51,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278396,HY466447,10/18/2015 04:14:00 AM,018XX N DRAKE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1422,014,26,22,04A,1152530,1911964,2015,10/25/2015 03:55:25 PM,41.914290834,-87.715060945,"(41.914290834, -87.715060945)"
10278112,HY466438,10/18/2015 04:10:00 AM,039XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1132,011,24,26,14,1150255,1895744,2015,10/25/2015 03:55:25 PM,41.86982616,-87.723842281,"(41.86982616, -87.723842281)"
10278126,HY466434,10/18/2015 04:00:00 AM,037XX S WELLS ST,0560,ASSAULT,SIMPLE,APARTMENT,false,true,0915,009,3,34,08A,1175370,1880060,2015,10/25/2015 03:55:25 PM,41.826261736,-87.6321084,"(41.826261736, -87.6321084)"
10278693,HY467133,10/18/2015 04:00:00 AM,048XX N FRANCISCO AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,STREET,false,false,2031,020,40,4,02,1156348,1932071,2015,10/25/2015 03:55:25 PM,41.96938944,-87.700488807,"(41.96938944, -87.700488807)"
10278320,HY466534,10/18/2015 04:00:00 AM,044XX N MAPLEWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1911,019,47,4,07,1158573,1929445,2015,10/25/2015 03:55:25 PM,41.962138167,-87.692379687,"(41.962138167, -87.692379687)"
10279312,HY467497,10/18/2015 04:00:00 AM,075XX N PAULINA ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,2422,024,49,1,06,1163690,1950023,2015,10/25/2015 03:55:25 PM,42.018498254,-87.672983233,"(42.018498254, -87.672983233)"
10278763,HY467224,10/18/2015 04:00:00 AM,035XX S COTTAGE GROVE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,false,false,0212,002,4,36,04B,1181386,1881466,2015,10/25/2015 03:55:25 PM,41.829983038,-87.609993757,"(41.829983038, -87.609993757)"
10278361,HY466703,10/18/2015 04:00:00 AM,004XX E OAKWOOD BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0214,002,3,38,14,1179766,1878783,2015,10/25/2015 03:55:25 PM,41.822657958,-87.616019667,"(41.822657958, -87.616019667)"
10283953,HY471863,10/18/2015 04:00:00 AM,036XX W ARGYLE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1712,017,39,14,14,,,2015,10/25/2015 03:55:25 PM,,,
10280444,HY466439,10/18/2015 03:48:00 AM,003XX N CANAL ST,0460,BATTERY,SIMPLE,OTHER,false,false,1214,012,42,28,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278165,HY466449,10/18/2015 03:46:00 AM,066XX S GREENWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,0321,003,5,42,26,1184363,1861141,2015,10/25/2015 03:55:25 PM,41.774140355,-87.599707766,"(41.774140355, -87.599707766)"
10278362,HY466424,10/18/2015 03:41:00 AM,122XX S PEORIA ST,0810,THEFT,OVER $500,RESIDENCE,false,true,0524,005,34,53,06,1172541,1823719,2015,10/25/2015 03:55:25 PM,41.671717643,-87.644143015,"(41.671717643, -87.644143015)"
10278159,HY466421,10/18/2015 03:35:00 AM,035XX S RHODES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0212,002,4,35,08B,1180172,1881335,2015,10/25/2015 03:55:25 PM,41.829651528,-87.614451899,"(41.829651528, -87.614451899)"
10278256,HY466490,10/18/2015 03:30:00 AM,013XX W NORTH AVE,0479,BATTERY,AGG: HANDS/FIST/FEET SERIOUS INJURY,BAR OR TAVERN,false,false,1433,014,32,24,04B,1167262,1910775,2015,10/25/2015 03:55:25 PM,41.91072397,-87.660972253,"(41.91072397, -87.660972253)"
10278118,HY466426,10/18/2015 03:30:00 AM,055XX N LINCOLN AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,2011,020,40,4,08B,1158380,1936583,2015,10/25/2015 03:55:25 PM,41.981729156,-87.692893082,"(41.981729156, -87.692893082)"
10278314,HY466583,10/18/2015 03:30:00 AM,002XX W GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ATM (AUTOMATIC TELLER MACHINE),false,false,1831,018,42,8,11,1174477,1903856,2015,10/25/2015 03:55:25 PM,41.891579621,-87.634674198,"(41.891579621, -87.634674198)"
10278245,HY466432,10/18/2015 03:30:00 AM,110XX S PEORIA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,DRIVEWAY - RESIDENTIAL,false,true,2234,022,34,75,08B,1172282,1831736,2015,10/25/2015 03:55:25 PM,41.69372327,-87.644856472,"(41.69372327, -87.644856472)"
10278646,HY467028,10/18/2015 03:30:00 AM,001XX N LECLAIRE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,true,false,1532,015,28,25,14,1142350,1900735,2015,10/25/2015 03:55:25 PM,41.883672448,-87.752740241,"(41.883672448, -87.752740241)"
10278144,HY466428,10/18/2015 03:28:00 AM,097XX S MERRION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0431,004,7,51,08B,1192689,1840607,2015,10/25/2015 03:55:25 PM,41.717594342,-87.569854619,"(41.717594342, -87.569854619)"
10278156,HY466435,10/18/2015 03:27:00 AM,021XX S LEAVITT ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,1234,012,25,31,04A,1162027,1889954,2015,10/25/2015 03:55:25 PM,41.853700347,-87.680785303,"(41.853700347, -87.680785303)"
10278135,HY466423,10/18/2015 03:27:00 AM,006XX N WELLS ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1831,018,42,8,08B,1174615,1904828,2015,10/25/2015 03:55:25 PM,41.894243758,-87.634138304,"(41.894243758, -87.634138304)"
10278147,HY466431,10/18/2015 03:15:00 AM,039XX W POLK ST,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,true,false,1132,011,24,26,24,1150346,1896078,2015,10/25/2015 03:55:25 PM,41.870740921,-87.72349948,"(41.870740921, -87.72349948)"
10278857,HY466416,10/18/2015 03:15:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278106,HY466415,10/18/2015 03:15:00 AM,025XX S KEDZIE AVE,0460,BATTERY,SIMPLE,OTHER,false,false,1033,010,12,30,08B,1155429,1887055,2015,10/25/2015 03:55:25 PM,41.845880198,-87.705080327,"(41.845880198, -87.705080327)"
10278129,HY466406,10/18/2015 03:12:00 AM,060XX W ARDMORE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1622,016,45,10,14,1135133,1938180,2015,10/25/2015 03:55:25 PM,41.986556597,-87.778351996,"(41.986556597, -87.778351996)"
10278174,HY466413,10/18/2015 03:10:00 AM,053XX N CUMBERLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,TAVERN/LIQUOR STORE,true,false,1614,016,41,76,08B,1119314,1934514,2015,10/25/2015 03:55:25 PM,41.976763216,-87.836613764,"(41.976763216, -87.836613764)"
10278194,HY466412,10/18/2015 03:05:00 AM,091XX S COTTAGE GROVE AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,HOTEL/MOTEL,true,false,0633,006,6,44,15,1183159,1844621,2015,10/25/2015 03:55:25 PM,41.728835841,-87.604634255,"(41.728835841, -87.604634255)"
10278445,HY466777,10/18/2015 03:00:00 AM,012XX E 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0321,003,5,69,08B,1185453,1858150,2015,10/25/2015 03:55:25 PM,41.765907195,-87.595806104,"(41.765907195, -87.595806104)"
10280241,HY468599,10/18/2015 03:00:00 AM,0000X W DIVISION ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BAR OR TAVERN,false,false,1824,018,42,8,11,1175901,1908369,2015,10/25/2015 03:55:25 PM,41.903931582,-87.629308553,"(41.903931582, -87.629308553)"
10279506,HY467578,10/18/2015 03:00:00 AM,041XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),false,false,0213,002,3,38,07,1178284,1877666,2015,10/25/2015 03:55:25 PM,41.819626642,-87.621490406,"(41.819626642, -87.621490406)"
10278285,HY466601,10/18/2015 03:00:00 AM,050XX W ARMITAGE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2522,025,31,19,14,1142633,1912833,2015,10/25/2015 03:55:25 PM,41.916865485,-87.75139968,"(41.916865485, -87.75139968)"
10278349,HY466589,10/18/2015 03:00:00 AM,028XX N CHRISTIANA AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,false,false,1412,014,35,21,02,1153560,1918712,2015,10/25/2015 03:55:25 PM,41.932787468,-87.711096976,"(41.932787468, -87.711096976)"
10278209,HY466469,10/18/2015 03:00:00 AM,028XX N CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1411,014,1,21,08B,1159202,1918687,2015,10/25/2015 03:55:25 PM,41.932604632,-87.690363819,"(41.932604632, -87.690363819)"
10281281,HY469318,10/18/2015 03:00:00 AM,044XX S HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0821,008,14,58,08B,1154435,1874903,2015,10/25/2015 03:55:25 PM,41.812553463,-87.709052328,"(41.812553463, -87.709052328)"
10278306,HY466576,10/18/2015 03:00:00 AM,0000X W ONTARIO ST,0320,ROBBERY,STRONGARM - NO WEAPON,TAXICAB,false,false,1832,018,42,8,03,1175958,1904479,2015,10/25/2015 03:55:25 PM,41.893255946,-87.629216452,"(41.893255946, -87.629216452)"
10282380,HY470427,10/18/2015 03:00:00 AM,101XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0511,005,9,49,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278457,HY466539,10/18/2015 03:00:00 AM,029XX W FULLERTON AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,1414,014,35,22,05,1156312,1915812,2015,10/25/2015 03:55:25 PM,41.924774398,-87.701062194,"(41.924774398, -87.701062194)"
10280688,HY468984,10/18/2015 03:00:00 AM,004XX W WRIGHTWOOD AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,1935,019,43,7,26,1172688,1918160,2015,10/25/2015 03:55:25 PM,41.9308703,-87.64082017,"(41.9308703, -87.64082017)"
10278160,HY466419,10/18/2015 02:57:00 AM,0000X N WASHTENAW AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1222,012,2,27,04B,1158373,1900018,2015,10/25/2015 03:55:25 PM,41.881392393,-87.693921719,"(41.881392393, -87.693921719)"
10278103,HY466397,10/18/2015 02:55:00 AM,012XX W 110TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,2234,022,34,75,14,1170018,1831837,2015,10/25/2015 03:55:25 PM,41.69404979,-87.653142594,"(41.69404979, -87.653142594)"
10278134,HY466392,10/18/2015 02:48:00 AM,040XX W ADDISON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,1732,017,30,16,15,1148929,1923627,2015,10/25/2015 03:55:25 PM,41.946365608,-87.727988028,"(41.946365608, -87.727988028)"
10278191,HY466417,10/18/2015 02:48:00 AM,015XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0933,009,20,61,18,1166878,1873565,2015,10/25/2015 03:55:25 PM,41.80862473,-87.663449464,"(41.80862473, -87.663449464)"
10278219,HY466414,10/18/2015 02:47:00 AM,019XX W 37TH ST,0810,THEFT,OVER $500,STREET,true,false,0912,009,11,59,06,1164162,1880153,2015,10/25/2015 03:55:25 PM,41.826760609,-87.673225547,"(41.826760609, -87.673225547)"
10278105,HY466393,10/18/2015 02:45:00 AM,004XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,false,false,1831,018,42,8,08B,1175463,1903198,2015,10/25/2015 03:55:25 PM,41.889751946,-87.631072891,"(41.889751946, -87.631072891)"
10281946,HY468613,10/18/2015 02:40:00 AM,0000X W ILLINOIS ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,,,2015,10/25/2015 03:55:25 PM,,,
10278086,HY466357,10/18/2015 02:35:00 AM,053XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0231,002,3,40,08B,1178506,1869672,2015,10/25/2015 03:55:25 PM,41.797685358,-87.620919115,"(41.797685358, -87.620919115)"
10278137,HY466399,10/18/2015 02:35:00 AM,002XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,false,false,0111,001,42,32,14,1176327,1901797,2015,10/25/2015 03:55:25 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)"
10281470,HY469523,10/18/2015 02:35:00 AM,127XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0532,005,9,53,07,1179794,1820587,2015,10/25/2015 03:55:25 PM,41.662960707,-87.617692438,"(41.662960707, -87.617692438)"
10280355,HY468726,10/18/2015 02:30:00 AM,040XX W MONTROSE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,1722,017,39,14,11,1148853,1928939,2015,10/25/2015 03:55:25 PM,41.960943618,-87.728129498,"(41.960943618, -87.728129498)"
10284074,HY470640,10/18/2015 02:30:00 AM,023XX N MILWAUKEE AVE,0870,THEFT,POCKET-PICKING,BAR OR TAVERN,false,false,1414,014,35,22,06,,,2015,10/25/2015 03:55:25 PM,,,
10278108,HY466373,10/18/2015 02:30:00 AM,036XX N SHEFFIELD AVE,0810,THEFT,OVER $500,STREET,false,false,1923,019,44,6,06,1168959,1924261,2015,10/25/2015 03:55:25 PM,41.947693546,-87.654345798,"(41.947693546, -87.654345798)"
10278233,HY466515,10/18/2015 02:30:00 AM,073XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0733,007,17,68,08B,1170917,1856085,2015,10/25/2015 03:55:25 PM,41.760570246,-87.649145485,"(41.760570246, -87.649145485)"
10278104,HY466402,10/18/2015 02:30:00 AM,006XX W DEMING PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1935,019,43,7,14,1171478,1917072,2015,10/25/2015 03:55:25 PM,41.927911512,-87.645298716,"(41.927911512, -87.645298716)"
10278121,HY466391,10/18/2015 02:28:00 AM,054XX S CARPENTER ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,0934,009,16,61,04B,1170236,1868786,2015,10/25/2015 03:55:25 PM,41.795438151,-87.651272165,"(41.795438151, -87.651272165)"
10278216,HY466382,10/18/2015 02:22:00 AM,056XX W LE MOYNE ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,true,2531,025,29,25,04B,1138577,1909414,2015,10/25/2015 03:55:25 PM,41.907557909,-87.766384626,"(41.907557909, -87.766384626)"
10278161,HY466387,10/18/2015 02:18:00 AM,011XX S STATE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0123,001,2,32,05,1176513,1895456,2015,10/25/2015 03:55:25 PM,41.868483807,-87.627450723,"(41.868483807, -87.627450723)"
10278524,HY466889,10/18/2015 02:15:00 AM,009XX W 53RD ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0934,009,20,61,26,1170994,1869652,2015,10/25/2015 03:55:25 PM,41.797798013,-87.648467263,"(41.797798013, -87.648467263)"
10278148,HY466366,10/18/2015 02:14:00 AM,016XX W NORTH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,OTHER,false,false,1433,014,1,24,11,1165315,1910723,2015,10/25/2015 03:55:25 PM,41.910622937,-87.668126278,"(41.910622937, -87.668126278)"
22150,HY466381,10/18/2015 02:07:00 AM,106XX S PRAIRIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0512,005,9,49,01A,1179795,1834569,2015,10/25/2015 03:55:25 PM,41.701329334,-87.61726351,"(41.701329334, -87.61726351)"
10280321,HY468531,10/18/2015 02:00:00 AM,014XX W WEBSTER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1811,018,32,7,14,1165981,1914731,2015,10/25/2015 03:55:25 PM,41.921606937,-87.665565006,"(41.921606937, -87.665565006)"
10278136,HY466429,10/18/2015 02:00:00 AM,052XX W GLADYS AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1522,015,29,25,08B,1141604,1897842,2015,10/25/2015 03:55:25 PM,41.875747508,-87.755551172,"(41.875747508, -87.755551172)"
10284997,HY472910,10/18/2015 02:00:00 AM,012XX E 71ST ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,0321,003,5,69,08B,,,2015,10/25/2015 03:55:25 PM,,,
10280379,HY467821,10/18/2015 02:00:00 AM,051XX S CALUMET AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0231,002,3,40,14,,,2015,10/25/2015 03:55:25 PM,,,
10278778,HY467167,10/18/2015 02:00:00 AM,070XX S CORNELL AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,OTHER,false,false,0332,003,5,43,04B,1188575,1858406,2015,10/25/2015 03:55:25 PM,41.766535652,-87.584354904,"(41.766535652, -87.584354904)"
10278092,HY466360,10/18/2015 02:00:00 AM,072XX W HIGGINS AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1613,016,41,10,03,1126890,1936294,2015,10/25/2015 03:55:25 PM,41.981523791,-87.808712814,"(41.981523791, -87.808712814)"
10281441,HY469622,10/18/2015 02:00:00 AM,012XX N DEARBORN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1824,018,42,8,26,1175705,1908745,2015,10/25/2015 03:55:25 PM,41.904967755,-87.630017177,"(41.904967755, -87.630017177)"
10278143,HY466374,10/18/2015 01:55:00 AM,038XX W 57TH PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),true,false,0822,008,13,62,15,1151855,1866205,2015,10/25/2015 03:55:25 PM,41.788735926,-87.718744,"(41.788735926, -87.718744)"
10278107,HY466341,10/18/2015 01:48:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1924,019,44,6,08B,1170327,1922601,2015,10/25/2015 03:55:25 PM,41.943108594,-87.649366085,"(41.943108594, -87.649366085)"
10278098,HY466356,10/18/2015 01:45:00 AM,057XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,true,false,1622,016,45,11,08B,1135651,1937698,2015,10/25/2015 03:55:25 PM,41.985224721,-87.77645829,"(41.985224721, -87.77645829)"
10278359,HY466370,10/18/2015 01:45:00 AM,105XX S WENTWORTH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,STREET,false,false,0512,005,34,49,11,1176814,1835107,2015,10/25/2015 03:55:25 PM,41.70287318,-87.628162756,"(41.70287318, -87.628162756)"
10284600,HY466347,10/18/2015 01:45:00 AM,054XX S HALSTED ST,5011,OTHER OFFENSE,LICENSE VIOLATION,CONVENIENCE STORE,false,false,0935,009,3,61,26,,,2015,10/25/2015 03:55:25 PM,,,
10278210,HY466349,10/18/2015 01:45:00 AM,032XX W NORTH AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1422,014,26,23,08B,1154480,1910452,2015,10/25/2015 03:55:25 PM,41.910102978,-87.707937424,"(41.910102978, -87.707937424)"
10278132,HY466354,10/18/2015 01:43:00 AM,004XX S KEDZIE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,1134,011,24,27,04B,1155116,1897599,2015,10/25/2015 03:55:25 PM,41.874820377,-87.705946252,"(41.874820377, -87.705946252)"
10278099,HY466359,10/18/2015 01:30:00 AM,004XX N STATE ST,2029,NARCOTICS,POSS: HEROIN(BLACK TAR),SIDEWALK,true,false,1831,018,42,8,18,1176293,1903400,2015,10/25/2015 03:55:25 PM,41.890287564,-87.628018708,"(41.890287564, -87.628018708)"
10280368,HY467342,10/18/2015 01:30:00 AM,045XX S ST LAWRENCE AVE,0810,THEFT,OVER $500,STREET,false,false,0221,002,3,38,06,,,2015,10/25/2015 03:55:25 PM,,,
10278094,HY466364,10/18/2015 01:30:00 AM,044XX S WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0925,009,3,37,14,1175361,1875336,2015,10/25/2015 03:55:25 PM,41.813298862,-87.632282824,"(41.813298862, -87.632282824)"
10278515,HY466901,10/18/2015 01:30:00 AM,033XX W BELMONT AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1412,014,35,21,06,1153353,1921084,2015,10/25/2015 03:55:25 PM,41.939300539,-87.711794487,"(41.939300539, -87.711794487)"
10278809,HY467338,10/18/2015 01:30:00 AM,089XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0413,004,8,48,08B,1188356,1845975,2015,10/25/2015 03:55:25 PM,41.732429048,-87.585553602,"(41.732429048, -87.585553602)"
10278640,HY467118,10/18/2015 01:30:00 AM,040XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,MOVIE HOUSE/THEATER,false,false,1624,016,45,15,08B,1143297,1926444,2015,10/25/2015 03:55:25 PM,41.954202988,-87.748619056,"(41.954202988, -87.748619056)"
10280606,HY468928,10/18/2015 01:30:00 AM,013XX W 87TH ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,false,false,0613,006,21,71,06,1168737,1847068,2015,10/25/2015 03:55:25 PM,41.735873659,-87.657394882,"(41.735873659, -87.657394882)"
10278157,HY466344,10/18/2015 01:30:00 AM,050XX S CALUMET AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,false,false,0224,002,3,38,26,1179288,1871641,2015,10/25/2015 03:55:25 PM,41.80307065,-87.617991333,"(41.80307065, -87.617991333)"
10278120,HY466332,10/18/2015 01:20:00 AM,037XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1133,011,24,27,08B,1151611,1897099,2015,10/25/2015 03:55:25 PM,41.873517903,-87.718828359,"(41.873517903, -87.718828359)"
10278102,HY466337,10/18/2015 01:13:00 AM,088XX S ELIZABETH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2222,022,21,71,05,1169539,1846158,2015,10/25/2015 03:55:25 PM,41.733359167,-87.654482943,"(41.733359167, -87.654482943)"
10278110,HY466328,10/18/2015 01:12:00 AM,031XX W FLOURNOY ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,true,false,1134,011,24,27,26,1155488,1896863,2015,10/25/2015 03:55:25 PM,41.872793247,-87.704600214,"(41.872793247, -87.704600214)"
10280441,HY468815,10/18/2015 01:07:00 AM,016XX N LOTUS AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,2532,025,37,25,26,1139816,1910446,2015,10/25/2015 03:55:25 PM,41.910367273,-87.761807889,"(41.910367273, -87.761807889)"
10278075,HY466324,10/18/2015 01:01:00 AM,065XX S WOODLAWN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0321,003,20,42,08B,1185341,1861846,2015,10/25/2015 03:55:25 PM,41.776051988,-87.596100493,"(41.776051988, -87.596100493)"
10278100,HY466384,10/18/2015 01:00:00 AM,048XX N SAWYER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1713,017,39,14,08B,1153841,1931872,2015,10/25/2015 03:55:25 PM,41.968893817,-87.709712426,"(41.968893817, -87.709712426)"
10278312,HY466541,10/18/2015 01:00:00 AM,053XX S PRAIRIE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,0231,002,3,40,07,1178948,1869643,2015,10/25/2015 03:55:25 PM,41.797595716,-87.61929913,"(41.797595716, -87.61929913)"
10278128,HY466377,10/18/2015 01:00:00 AM,0000X N LAVERGNE AVE,0460,BATTERY,SIMPLE,STREET,false,false,1533,015,28,25,08B,1143053,1899680,2015,10/25/2015 03:55:25 PM,41.880764318,-87.750185056,"(41.880764318, -87.750185056)"
10278496,HY466858,10/18/2015 01:00:00 AM,050XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,true,1532,015,28,25,14,1142774,1900994,2015,10/25/2015 03:55:25 PM,41.884375293,-87.751176805,"(41.884375293, -87.751176805)"
10278421,HY466759,10/18/2015 01:00:00 AM,049XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,1623,016,45,11,06,1139431,1932207,2015,10/25/2015 03:55:25 PM,41.97008868,-87.762690091,"(41.97008868, -87.762690091)"
10278536,HY466924,10/18/2015 01:00:00 AM,002XX S LEAVITT ST,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1225,012,2,28,06,1161775,1898925,2015,10/25/2015 03:55:25 PM,41.878322871,-87.681460208,"(41.878322871, -87.681460208)"
10282189,HY470338,10/18/2015 01:00:00 AM,009XX W 50TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0933,009,20,61,14,,,2015,10/25/2015 03:55:25 PM,,,
10278167,HY466451,10/18/2015 01:00:00 AM,006XX N DEARBORN ST,0810,THEFT,OVER $500,STREET,false,false,1832,018,42,8,06,1175817,1904861,2015,10/25/2015 03:55:25 PM,41.894307348,-87.629722783,"(41.894307348, -87.629722783)"
10278488,HY466846,10/18/2015 01:00:00 AM,040XX N BROADWAY,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,false,false,1915,019,46,3,11,1169936,1926850,2015,10/25/2015 03:55:25 PM,41.954776563,-87.650678805,"(41.954776563, -87.650678805)"
